"snrdB","m1","m2","m3","m4","m5","enull","Qstat","snrdbHat","gammaMax","gamma2","gamma4","sigmaAa","sigmaA","sigmaAp","sigmaDp","mu42A","CRR","CRI","CII","CRRR","CRRI","CRII","CIII","CRRRR","CRRRI","CRRII","CRIII","CIIII","Xk45","Xk46","Xk47","Xk48","Xk49","Xk50","Xk51","Xk52","Xk53","Xk54","Xk55","Xk56","Xk57","Xk58","Xk59","Xk60","Xk61","Xk62","Xk63","Xk64","Xk65","Xk66","Xk67","Xk68","Xk69","Xk70","Xk71","Xk72","Xk73","Xk74","Xk75","Xk76","Xk77","Xk78","Xk79","Xk80","Xk81","Xk82","Xk83","Xk84","Xk85","Xk86","Xk87","Xk88","Xk89","Xk90","Xk91","Xk92","Xk93","Xk94","Xk95","Xk96","Xk97","Xk98","Xk99","Xk100","Xk101","Xk102","Xk103","Xk104","Xk105","Xk106","Xk107","Xk108","Xk109","Xk110","Xk111","Xk112","Xk113","Xk114","Xk115","Xk116","Xk117","Xk118","Xk119","Xk120","Xk121","Xk122","Xk123","Xk124","Xk125","Xk126","Xk127","Xk128","Xk129","Xk130","Xk131","Xk132","Xk133","Xk134","Xk135","Xk136","Xk137","Xk138","Xk139","Xk140","Xk141","Xk142","Xk143","Xk144","Xk145","Xk146","Xk147","Xk148","Xk149","Xk150","Xk151","Xk152","Xk153","Xk154","Xk155","Xk156","Xk157","Xk158","Xk159","Xk160","cl"
"56178",0,40.931,1.1082,0.95706,80,0.67676,2.1174,560.54,0.48194,2.2494,29.139,1203.1,0.26615,0.23509,0.93206,1.8096,0.5559,0.9817,-0.009525,0.92885,-0.0054551,0.025225,-0.058337,-0.059178,-0.39384,-0.022814,-0.15704,-0.031908,-0.56709,23.268,6.6905,27.034,14.327,15.922,19.391,25.762,27.822,26.214,10.118,7.171,7.1459,7.2929,20.976,29.455,19.302,14.938,9.6012,24.677,18.219,23.956,9.3028,12.478,23.534,12.113,30.264,8.0612,28.643,54.367,83.869,20.581,87.356,93.522,31.825,47.433,18.984,20.886,53.794,10.722,51.754,97.719,50.563,82.205,26.265,28.14,55.41,12.644,44.606,47.868,21.479,40.502,37.079,42.704,27.522,13.885,32.801,7.5783,15.604,8.2874,21.367,19.445,21.284,9.9101,6.9802,2.3609,15.377,12.615,15.52,8.9506,10.224,32.711,17.758,24.122,10.065,15.599,8.1301,8.8945,22.466,15.966,21.342,22.373,9.4039,22.365,10.433,14.493,15.043,10.833,2.5101,24.94,19.938,17.7,20.03,16.995,9.3012,5.7495,13.256,6.7912,14.575,30.376,11.035,9.2988,15.318,8.3044,9.8797,8.501,2.3622,20.541,23.484,34.021,4.3221,6.6117,9.5284,9.2817,22.645,25.073,8.8745,3
"56179",0,41.759,0.6234,0.78583,84,0.67971,2.0107,543.31,0.046028,1.735,29.836,1762.4,0.2799,0.27452,0.88849,1.6934,0.66765,0.97286,-0.098432,1.0864,0.17859,0.087501,0.03948,0.19929,-0.29769,0.0028291,-0.20082,0.1435,-0.14625,14.855,15.666,18.826,13.833,12.907,17.07,22.139,9.3305,19.703,16.036,7.1309,6.7756,0.91365,22.447,22.445,12.406,17.336,18.345,5.4979,16.211,7.7037,16.223,12.245,26.592,20.983,67.297,27.598,13.745,48.301,41.379,15.611,49.318,88.472,43.331,55.618,111.01,34.351,44.355,8.9435,56.281,15.236,24.854,33.884,39.685,87.238,1.6728,79.603,21.314,69.098,42.308,6.9272,29.789,5.3671,22.512,6.2545,26.259,33.377,14.981,7.9779,20.135,7.6917,14.557,20.236,19.304,10.902,12.576,7.84,12.014,11.119,13.625,5.4125,11.632,23.603,10.153,11.874,9.3244,27.167,11.219,21.311,6.325,15.403,18.666,8.4476,26.337,7.8921,7.8274,18.006,8.5965,4.6011,37.61,22.95,13.684,7.3497,4.4314,9.2307,7.2949,9.7469,28.377,27.251,8.213,17.827,15.646,7.987,12.805,6.1937,23.633,16.065,20.773,9.5617,1.7574,9.5147,21.011,5.2997,7.1896,23.381,12.252,3
"56180",0,58.371,0.44857,0.98575,86,0.6217,1.7647,374.18,-1.1649,3.1714,29.88,732.84,0.27208,0.22455,0.89121,1.7402,0.55949,0.96464,-0.025432,1.0146,0.13842,-0.075749,-0.070919,0.033503,-0.28281,-0.1076,-0.13335,0.087512,-0.3506,18.228,6.0096,8.8614,15.614,7.7666,26.893,14.993,9.0518,12.689,29.058,23.018,30.337,11.838,15.987,29.451,26.067,14.976,31.633,12.899,30.591,46.195,21.27,10.922,25.847,33.338,40.493,20.016,33.965,23.518,71.554,32.906,66.759,1.9732,15.687,50.879,59.903,72.905,38.863,31.735,83.781,44.612,36.335,53.788,24.314,82.588,28.445,22.307,16.794,63.741,38.183,31.525,15.739,16.339,26.092,11.648,28.052,21.376,17.114,19.056,9.5615,20.417,19.936,15.081,21.571,13.078,18.756,14.827,9.4617,7.0131,16.571,22.436,22.127,18.631,23.404,21.735,24.11,12.288,6.8446,29.575,13.748,22.216,9.9977,15.667,20.035,7.7373,17.511,4.2643,11.482,16.389,15.296,18.505,4.3176,11.876,12.847,5.874,12.405,6.4538,17.102,17.85,4.9144,17.132,10.838,12.509,5.1748,3.9925,19.7,15.832,25.114,11.922,27.038,26.578,21.186,11.628,13.662,3.0685,16.652,3
"56181",0,40.346,0.63696,0.99732,86,0.63351,2.101,628,0.41794,1.6155,21.602,1208.8,0.27756,0.28341,0.89715,1.7757,0.68556,0.98202,-0.018418,1.0028,0.19466,-0.06321,0.11681,0.10124,-0.24709,0.038137,-0.15577,0.036793,-0.26905,10.562,25.76,10.868,7.7441,31.82,5.6162,12.47,16.162,20.847,6.783,8.4985,16.747,11.776,5.4946,26.389,23.046,9.6727,12.838,11.077,17.72,13.382,18.209,11.831,22.274,10.779,13.052,17.84,37.228,45.297,57.378,48.721,70.729,27.3,66.025,45.129,21.454,90.455,76.953,49.868,54.824,63.967,50.158,41.273,12.135,77.043,46.4,15.205,41.014,90.212,3.0368,19.713,31.05,26.112,20.443,19.395,23.975,17.801,29.278,29.153,3.7381,20.076,18.12,4.1389,17.883,28.537,26.768,3.8613,16.818,15.384,6.7428,11.039,12.174,3.8726,9.8662,11.219,18.025,16.456,11.406,9.2575,16.976,4.8103,11.575,15.534,21.81,5.6178,20.746,15.868,13.182,6.5713,12.852,22.572,11.685,1.2277,21.323,1.6091,18.661,13.16,29.962,26.737,14.59,21.257,23.098,19.451,23.302,14.05,3.9515,19.053,9.5063,6.6312,7.6588,28.262,12.122,11.86,8.0764,5.7624,7.0809,3
"56182",0,49.113,0.88439,0.94924,80,0.66647,2.1015,634.01,0.41976,1.3689,18.105,855.44,0.26068,0.2283,0.9061,1.8397,0.53075,1.0227,-0.038341,1.0237,0.049226,0.031345,-0.0014243,0.095558,-0.37605,0.011343,-0.21899,-0.061185,-0.36052,21.409,2.2318,23.28,13.51,9.0559,11.789,4.8339,18.449,47.296,15.527,31.725,8.7932,8.0149,14.65,1.3856,28.592,9.0221,8.3231,17.199,19.195,5.1041,7.536,24.617,22.976,30.826,28.016,24.636,32.331,91.173,31.036,44.369,17.812,77.65,19.214,33.071,85.239,63.276,35.312,47.679,18.485,84.934,88.764,38.963,96.049,45.671,19.655,26.323,25.775,25.627,68.343,43.872,45.301,35.797,13.909,20.728,18.951,21.614,34.324,18.184,16.151,15.491,11.921,9.0508,5.6309,12.212,7.456,9.2624,10.256,11.411,6.6676,11.169,13.833,15.051,4.9844,4.4381,10.427,21.096,11.15,26.783,11.988,29.463,6.98,12.324,12.928,9.254,28.465,5.1384,11.621,28.717,4.4305,8.6467,21.748,19.496,12.87,9.6109,7.8057,14.482,5.021,14.032,12.735,12.269,9.9482,19.803,3.8331,11.794,7.6108,13.488,2.093,7.1564,25.215,15.619,12.018,14.466,12.558,8.5524,18.792,3
"56183",0,43.924,0.9341,0.7731,80,0.63102,1.9682,460.96,-0.1405,1.9638,24.968,907.45,0.26472,0.25613,0.91927,1.8706,0.5799,0.9291,0.018637,1.0309,-0.036542,0.034748,0.010937,-0.054616,-0.47152,0.095577,-0.1584,-0.067127,-0.18728,19.894,4.0759,7.4401,12.989,9.9734,13.938,32.44,18.551,5.5835,5.794,9.7758,11.688,23.82,17.97,1.3126,2.743,4.1079,16.539,20.761,9.1639,28.645,10.395,36.4,13.378,12.066,12.508,25.806,8.1801,70.88,11.692,69.1,34.791,95.583,4.5031,28.062,1.5263,28.083,13.774,41.46,8.5627,123.64,16.743,91.752,16.038,59.412,7.7617,19.026,6.2253,46.088,7.8632,52.862,21.442,63.736,19.3,22.097,30.875,18.227,20.506,29.542,10.932,18.894,8.2895,27.296,3.8416,28.466,17.525,9.2993,18.369,20.867,5.9035,7.2474,16.114,8.2728,11.756,9.7364,19.459,14.176,8.6271,18.904,11.246,12.96,23.785,14.988,12.226,11.853,7.5811,6.6481,12.874,11.793,12.435,17.17,8.8259,17.381,34.261,15.513,13.928,7.167,15.075,12.586,24.907,18.553,6.4378,8.3295,13.825,17.127,5.2409,13.149,16.478,16.474,16.419,19.824,22.593,5.0355,34.234,6.7419,12.756,3
"56184",0,53.778,0.69743,0.96095,80,0.66952,1.808,427.18,-0.9259,1.9604,27.021,1276.9,0.28488,0.26492,0.90488,1.7318,0.68473,1.017,-0.062742,1.0215,0.22025,0.12787,0.059855,0.27118,-0.11558,-0.18835,-0.10643,0.045367,-0.59131,14.248,8.0669,12.656,22.34,10.31,23.499,24.412,14.507,9.8481,18.192,8.0855,7.6583,24.525,17.466,4.7547,21.178,10.513,6.6039,14.206,33.847,24.687,12.978,5.1901,12.524,27.125,13.919,8.4122,44.089,13.3,72.515,67.248,85.979,20.984,52.745,35.378,20.793,14.035,15.203,59.55,68.42,18.785,89.473,59.986,78.682,14.575,64.39,15.52,48.615,6.6049,44.529,51.89,58.146,20.279,25.839,18.025,20.149,16.426,10.981,22.297,7.9596,27.383,20.965,27.912,7.5615,16.541,12.725,25.303,8.8076,19.915,12.153,14.254,5.2753,20.745,23.156,10.545,10.158,8.0712,26.805,19.687,13.252,23.465,11.422,7.9911,12.957,4.5516,13.545,3.5198,26.078,11.937,17.093,14.359,17.564,12.302,29.528,22.453,17.883,17.927,12.638,19.391,10.127,20.748,12.428,15.988,15.944,13.965,20.226,3.7604,16.721,10.463,15.912,9.0957,2.6669,10.824,26.086,25.386,10.93,3
"56185",0,50.921,1.0535,0.92725,84,0.68068,2.0602,554.71,0.25384,2.4759,31.043,2097.6,0.29838,0.32316,0.91097,1.6995,0.80191,1.0019,0.060626,1.0043,0.1984,0.052067,0.009526,0.13458,-0.19918,0.053529,-0.13281,-0.002758,-0.35608,15.769,2.8209,5.5961,28.96,9.5088,5.1351,13.663,20.914,15.771,11.614,26.011,17.005,32.712,7.145,4.3771,16.708,18.354,9.1858,15.721,6.1416,31.543,14.587,2.8589,37.417,57.998,32.259,38.031,29.545,45.008,39.141,18.73,24.1,47.983,45.736,80.992,90.754,75.377,77.77,33.343,34.987,12.586,24.285,29.607,45.319,84.152,76.188,5.8636,70,68.97,7.232,8.3322,13.98,7.8364,15.977,4.4461,21.009,32.912,13.076,20.183,32.934,24.816,17.703,6.2123,1.6443,20.744,8.089,11.402,17.018,20.968,31.432,3.819,3.5302,5.6758,22.77,13.66,14.263,11.41,14.62,13.772,8.8629,1.7968,2.7709,12.271,17.357,11.102,8.0305,16.51,14.621,8.1536,13.958,25.581,13.227,23.937,8.5504,11.922,29.88,22.029,11.597,15.884,24.949,12.632,6.9817,12.73,10.563,6.1629,28.08,15.08,21.886,7.2621,17.89,24.018,8.1755,10.325,7.527,19.82,2.3981,3
"56186",0,40.22,0.73737,0.85059,83,0.62987,2.0429,532.05,0.18251,2.6865,42.464,1973.7,0.26662,0.25291,0.90898,1.7758,0.59133,1.0303,0.014832,1.0042,-0.059757,0.019926,0.049417,-0.004755,-0.39981,0.0047846,-0.0031335,0.1054,-0.16781,19.942,1.806,9.5771,15.845,20.52,7.9012,8.484,13.375,13.653,12.012,7.8374,6.0253,11.301,22.234,3.5291,24.361,7.544,22.143,25.659,16.441,18.032,18.236,34.262,40.198,38.24,31.469,36.893,28.379,47.166,52.124,50.855,59.881,55.84,21.196,31.812,56.363,78.202,76.766,37.189,69.63,57.011,91.938,34.615,34.423,28.498,65.387,25.394,55.584,37.968,16.943,36.376,37.956,40.614,38.93,19.935,23.414,18.74,9.2751,24.154,2.2,8.7288,8.299,26.078,3.1852,15.58,40.022,9.3038,2.8856,23.596,7.6752,19.973,6.88,3.4592,8.0014,15.05,13.909,18.958,13.551,16.836,12.518,4.3133,22.898,9.6637,16.247,7.0129,9.1685,15.955,9.5888,22.186,21.809,2.9887,9.3682,11.726,3.5031,8.9834,5.8149,1.9026,11.221,16.795,14.109,16.457,8.6038,16.61,11.549,32.752,25.939,24.803,8.5143,9.6681,12.578,8.8284,15.104,20.067,11.936,11.75,4.4195,3
"56187",0,43.259,1.1426,0.8856,80,0.64908,1.8935,605.44,-0.4893,2.0078,30.561,1990,0.28472,0.27821,0.89538,1.7916,0.68577,1.0336,-0.025925,1.0361,0.022855,-0.019539,0.0089771,-0.17722,-0.31201,-0.18027,-0.12432,0.0062003,-0.25555,5.146,11.664,6.9896,14.264,15.584,11.185,6.2009,13.01,18.241,17.676,21.016,11.132,16.162,12.858,4.5935,19.164,12.698,19.22,25.546,20.204,25.709,33.118,11.123,19.639,5.5,23.768,30.698,20.822,50.279,11.066,35.684,28.403,81.558,42.857,29.242,74.287,69.411,60.876,27.972,47.629,92.093,80.703,39.105,67.769,46.054,50.512,43.613,70.772,39.437,32.61,24.481,56.657,35.941,16.607,1.5982,5.8094,8.0635,18.785,3.4599,19.501,14.59,8.0105,26.097,13.028,10.959,11.645,13.791,17.603,10.459,11.338,7.2014,18.112,11.934,27.722,11.982,20.404,5.7787,25.758,23.161,17.291,15.02,26.554,20.573,17.873,9.3025,22.979,17.511,18.167,7.4689,24.597,7.5153,10.948,19.872,14.852,13.584,9.3296,18.629,24.199,41.369,9.3844,18.212,21.798,7.8441,27.801,9.2693,23.213,10.6,17.153,15.257,14.241,15.45,13.88,13.145,11.283,23.263,13.461,3
"56188",0,37.728,0.87549,0.69157,78,0.62285,1.9763,490.58,-0.10406,2.5751,34.236,1658.9,0.26929,0.25078,0.90817,1.8666,0.64813,0.9485,0.037765,1.0177,-0.002412,-0.013884,-0.061438,-0.20856,-0.28741,-0.018945,-0.25303,0.047936,-0.2837,18.502,15.608,11.161,18.153,29.633,20.825,8.8582,23.155,18.092,33.19,19.161,8.3898,1.5326,8.9393,15.812,8.1448,4.5916,4.9929,15.57,19.098,26.023,18.691,13.745,34.775,38.338,12.599,11.13,35.074,48.194,45.993,46.398,38.06,65.459,68.574,28.087,27.261,94.653,67.527,36.461,47.577,50.184,52.452,52.284,45.119,61.679,35.726,41.425,51.036,13.399,41.896,31.63,37.238,38.829,24.432,11.987,13.911,27.44,19.272,20.957,11.562,9.5502,26.902,17.875,14.983,7.7239,21.807,19.88,13.394,9.3177,4.2701,21.309,29.747,11.736,27.231,12.594,15.212,2.6252,15.698,10.083,18.95,17.334,30.379,12.769,4.2682,13.656,4.2913,2.8633,29.342,21.068,14.275,30.192,20.614,15.313,20.006,4.1153,11.214,27.901,13.59,1.6601,3.8569,21.902,20.572,13.106,5.1661,13.485,17.479,6.8026,14.906,8.7529,5.5629,20.031,7.574,4.5836,19.53,12.514,3.3276,3
"56189",0,47.22,0.89694,0.83624,84,0.62446,1.9856,476.21,-0.062951,3.1769,43.312,2731.3,0.3041,0.29046,0.89064,1.8097,0.77734,1.0316,-0.093385,1.083,-0.032605,-0.010703,0.035977,0.025843,-0.15249,-0.025177,-0.17472,0.19985,-0.33002,9.9858,12.421,10.695,9.4874,3.7416,19.818,13.204,7.2664,19.217,9.6991,15.46,23.51,12.118,19.175,24.123,17.089,12.568,23.211,43.346,7.6318,37.727,14.415,15.331,25.967,31.606,70.493,30.471,51.535,28.383,44.892,32.95,35.492,32.545,60.887,32.105,92.454,82.761,15.279,35.68,68.292,70.96,58.545,51.692,24.406,77.314,21.637,34.516,9.1804,63.61,22.668,32.397,40.102,14.281,21.283,8.0545,17.097,21.554,30.97,17.883,17.559,9.0117,15.762,17.226,17.601,35.631,32.617,16.401,22.035,11.219,29.089,26.509,19.042,25.752,9.8183,4.0703,5.3363,14.117,9.5782,15.029,8.2586,13.167,6.1486,27.891,13.957,14.59,4.0953,7.7311,32.832,12.608,9.5714,12.507,8.7446,7.3588,25.356,4.7692,11.783,9.9386,14.197,8.4882,10.922,18.361,10.761,11.056,8.782,21.087,19.952,8.0977,4.9123,4.7072,17.64,8.7307,28.948,12.502,12.865,5.851,10.541,3
"56190",0,41.943,0.77771,0.8761,80,0.67191,2.0695,522.14,0.29167,2.3095,29.57,1906.9,0.28381,0.31065,0.88418,1.8415,0.81016,1.0173,-0.017314,1.0131,-0.17179,-0.077619,-0.079598,-0.16685,-0.25847,0.074336,-0.17137,0.11732,-0.44909,1.6278,17.117,22.878,4.6917,18.474,7.906,7.0919,9.5593,11.101,18.367,10.773,30.484,25.147,9.4774,9.1222,14.94,7.1461,11.147,4.9259,5.5065,31.391,6.2438,17.843,7.804,11.811,6.1139,21.502,24.118,87.653,4.5786,67.343,19.458,109.05,21.589,60.027,2.2017,36.867,10.423,59.417,13.338,124.47,17.58,73.519,15.54,66.554,9.8705,8.1045,19.273,62.947,19.616,56.908,15.895,61.276,9.5779,35.416,9.1927,21.127,39.07,15.838,16.34,18.663,21.935,4.3619,21.798,12.054,19.399,15.161,0.74303,24.054,10.905,26.642,12.84,17.281,11.6,19.061,13.929,5.2398,36.647,5.2016,23.605,5.8097,26.434,9.5939,12.841,2.8181,27.677,5.0042,10.782,23.787,23.911,9.924,11.207,17.835,19.597,13.034,16.86,26.835,25.683,6.3,10.66,9.6873,10.308,16.845,1.9864,7.9683,11.942,10.31,23.646,36.552,21.44,8.486,19.584,12.252,14.566,10.156,28.398,3
"56191",0,47.168,1.0418,0.94471,78,0.64812,2.1452,652.99,0.58874,1.699,22.034,1038.4,0.26479,0.24044,0.9317,1.8828,0.5538,0.98324,-0.039566,1.0322,-0.15087,0.018212,-0.15931,-0.013026,-0.35306,0.067244,-0.22601,-0.017949,-0.17037,10.93,23.578,28.416,25.478,14.302,5.1883,3.9573,23.587,6.1235,20.066,28.305,6.9435,12.903,17.031,2.214,6.8967,8.2151,16.788,4.1511,2.5533,11.152,9.4933,22.193,16.345,30.375,15.743,12.747,48.858,66.991,55.429,48.44,40.371,77.857,59.895,28.301,42.656,82.413,70.887,38.909,65.042,51.145,56.084,57.454,51.48,52.068,58.345,23.648,43.215,48.213,64.676,48.115,51.368,16.106,4.7248,28.526,7.8738,15.226,7.8356,6.3062,7.9277,15.575,17.806,18.566,11.065,38.604,20.285,13.165,11.902,3.1047,20.131,1.0433,30.011,8.1001,8.3409,13.204,22.529,19.491,31.785,1.5099,7.2553,5.9581,15.989,6.8142,9.2932,16.952,6.7416,7.5099,12.588,9.2624,6.1389,1.1572,20.231,7.511,27.517,4.0064,19.746,15.752,15.746,21.148,19.379,13.654,16.177,10.697,14.93,6.3207,11.661,14.201,8.4785,23.231,2.2342,14.421,6.6806,8.1278,7.9248,7.4035,3.6764,3
"56192",0,34.65,1.194,0.96331,80,0.65482,1.85,448.01,-0.70559,2.362,25.489,764.3,0.27897,0.23668,0.92317,1.7933,0.59187,0.98915,-0.0034447,1.0185,0.036584,0.089424,-0.054529,0.12067,-0.42572,-0.059183,-0.1742,0.0030175,-0.28665,14.58,15.752,11.132,6.2464,24.114,11.664,16.932,42.488,21.525,17.752,6.7773,11.637,38.247,10.756,6.9025,8.6488,14.509,9.33,16.428,10.904,6.3121,47.425,17.082,19.209,39.922,44.117,34.114,46.429,80.304,26.995,48.89,29.283,59.686,38.429,57.469,72.602,65.272,16.407,47.865,22.938,74.899,54.03,26.606,83.363,34.241,38.827,30.331,36.638,28.377,55.86,10.378,18.259,31.652,19.807,20.548,3.9042,45.964,24.603,20.986,9.3102,33.492,25.064,4.3351,16.109,24.97,7.8361,5.8752,2.3267,6.7899,26.185,5.8111,8.6647,23.269,13.976,23.509,23.712,9.2662,24.197,13.394,21.35,2.4137,21.021,6.2127,22.555,12.958,5.1459,10.365,7.2877,10.954,16.304,0.6911,18.388,17.709,4.303,7.6133,24.356,9.5008,13.635,14.904,15.796,5.3262,8.287,16.185,18.567,10.621,23.26,15.857,31.353,25.102,24.768,7.2845,5.7094,7.3491,21.22,13.444,9.7996,3
"56193",0,36.365,0.81189,0.9334,78,0.65455,1.8878,478.35,-0.51697,2.876,40.308,1979.8,0.29843,0.29489,0.93679,1.9167,0.7371,0.9551,-0.069834,1.0683,-0.21756,0.024321,-0.020513,0.19001,0.050399,-0.053705,-0.23008,0.13817,-0.077051,10.158,26.267,12.719,8.4754,7.4039,14.699,11.816,18.362,18.028,7.21,8.7049,29.098,5.1738,15.333,19.825,6.545,15.271,14.657,15.971,17.075,25.681,7.059,29.806,4.7658,42.455,25.927,36.608,28.639,70.082,21.96,42.086,28.077,82.332,34.041,20.404,61.031,76.848,70.207,50.86,14.876,51.868,73.644,52.629,59.352,24.727,57.822,32.019,38.575,17.003,35.962,24.666,45.564,26.692,28.909,10.449,10.157,10.424,11.347,20.774,15.953,6.7991,3.3903,22.379,27.405,8.4463,14.282,12.521,9.6412,15.529,22.135,8.976,10.297,5.5772,15.594,22.228,9.2441,18.097,9.187,6.7424,8.4179,23.733,12.086,25.976,12.018,21.007,14.304,13.269,18.221,21.567,19.194,10.992,11.106,18.041,14.697,25.439,21.162,20.507,10.796,3.6713,21.808,13.99,8.5609,5.8472,16.07,18.242,24.063,22.547,22.089,16.525,21.265,10.387,13.668,2.9458,14.232,24.091,24.862,3
"56194",0,47.299,1.103,0.74093,80,0.68887,2.0619,565.23,0.26082,1.6618,27.416,1717.8,0.28006,0.25857,0.92774,1.8954,0.62828,1.0762,0.04759,1.1267,-0.15494,-0.038711,-0.032204,0.11428,-0.43355,-0.18359,-0.21882,0.091911,-0.040303,15.286,12.869,23.177,22.49,26.733,12.98,2.3741,29.643,18.162,32.266,21.809,16.642,18.515,7.3775,12.151,3.8701,5.9133,24.267,21.62,9.5768,14.176,20.572,11.476,13.245,24.388,9.0362,12.725,67.418,64.715,27.37,17.234,24.113,87.719,64.296,43.571,43.068,15.136,70.785,23.731,78.212,118.39,29.232,79.337,49.515,35.691,42.773,23.946,25.93,58.155,29.017,51.261,32.214,45.23,28.921,12.162,33.273,9.007,23.912,24.623,12.203,18.538,17.341,20.294,11.363,16.938,19.349,15.001,21.154,30.973,22.044,15.116,20.399,30.847,18.835,15.809,9.479,12.985,20.006,3.9242,9.9751,7.902,12.999,13.609,8.6641,10.827,32.644,8.0134,22.838,17.55,5.418,11.604,13.964,22.015,16.979,15.298,5.8393,13.262,25.483,32.968,8.5158,8.6288,5.3235,28.452,13.569,21.524,7.885,19.342,22.193,11.202,6.9056,9.0981,11.685,26.312,22.931,15.836,6.6919,3
"56195",0,47.735,1.2854,0.78034,76,0.64265,1.9786,462.71,-0.093727,1.6467,24.078,1133.1,0.2835,0.27909,0.88824,1.8208,0.66825,0.96931,0.0002803,1.0114,0.014037,0.028408,-0.027082,0.019753,-0.19792,0.034878,-0.10187,0.086793,-0.38811,9.0076,6.9328,7.4597,14.107,4.0829,1.1381,3.8219,7.9236,5.1218,8.1279,11.116,12.085,30.136,9.6969,16.689,9.8347,4.1586,8.2134,18.225,10.22,17.543,15.759,37.098,47.889,33.048,55.545,32.905,7.1068,79.032,35.749,5.2395,41.419,72.433,24.949,44.554,101.28,64.547,51.278,66.387,35.719,15.388,41.815,15.718,48.207,72.377,39.073,7.3791,36.709,59.817,48.096,11.019,6.5224,15.401,20.841,32.744,23.004,37.174,38.753,27.45,17.359,16.023,6.8969,15.453,15.585,11.564,17.681,18.159,15.621,7.0021,10.269,17.023,9.7546,23.132,14.438,13.618,24.641,22.496,19.417,3.1981,4.0866,16.818,20.855,9.0644,6.1082,28.129,7.1715,9.0323,14.64,8.151,19.893,26.99,11.831,24.557,24.235,13.221,10.726,6.3136,2.8875,10.61,8.616,22.741,20.254,13.699,13.75,13.883,22.2,5.0628,10.629,17.488,18.692,16.787,3.211,4.3598,13.684,12,11.11,3
"56196",0,42.275,0.69599,0.87156,85,0.63235,2.1391,559.88,0.56578,2.0804,28.776,1324.1,0.27122,0.27517,0.91659,1.8531,0.655,0.98126,0.036831,0.94108,-0.14861,-0.025702,-0.074623,0.095894,-0.47583,0.13593,-0.039872,-0.042724,-0.55416,18.782,28.317,14.925,12.202,22.555,14.863,13.738,10.729,5.0463,13.975,9.0842,14.723,18.572,20.44,11.753,12.044,15.227,23.27,7.9607,15.923,38.382,18.308,11.361,31.287,28.124,47.845,33.277,17.706,49.853,55.361,24.932,56.604,62.371,19.62,41.104,49.442,84.882,39.842,47.097,68.196,63.064,56.435,48.807,22.337,72.28,73.98,54.095,44.068,54.415,34.412,16.079,45.436,24.087,32.655,26.974,20.939,18.523,21.083,15.016,4.1003,7.6802,4.9161,14.092,22.871,5.7866,5.9945,27.827,9.1931,17.702,9.2698,27.627,10.492,16.167,3.2026,23.152,9.2453,15.246,9.29,10.396,14.578,10.438,20.91,26.4,12.968,6.1872,16.6,9.0682,13.53,16.929,9.089,16.327,10.863,25.325,6.5108,16.341,7.708,11.75,13.636,3.9404,3.736,15.356,13.59,10.519,15.433,23.964,3.8383,9.9493,11.874,4.5393,24.676,23.766,14.249,22.374,12.79,16.489,13.6,3
"56197",0,43.778,1.0242,0.9995,83,0.61951,1.8995,457.91,-0.45991,2.1516,26.52,1574.6,0.28457,0.28737,0.89205,1.8504,0.73608,0.98335,-0.044475,0.98472,-0.026768,-0.042779,0.048433,0.024156,-0.34357,0.024117,-0.24648,-0.045127,-0.31824,14.954,21.175,9.879,11.307,3.1031,2.2825,6.4315,7.2688,3.0307,16.932,8.335,17.826,12.461,6.3439,14.718,7.5054,2.9954,18.687,1.4881,25.811,18.514,22.288,30.602,34.269,28.955,43.063,21.911,48.193,16.967,52.184,11.803,54.03,19.368,75.458,40.142,58.192,62.086,62.248,39.031,39.392,58.905,75.204,54.065,19.739,75.42,35.414,49.513,22.827,65.8,46.776,25.934,32.573,33.292,16.526,26.249,27.722,33.861,22.843,14.986,14.19,4.0245,11.969,15.307,14.672,16.843,20.218,26.025,0.46174,11.75,13.229,10.28,25.804,25.75,3.1716,20.316,11.264,14.836,7.5035,26.595,4.0034,9.6564,12.047,16.572,9.157,19.8,24.888,15.251,5.8371,6.6405,23.368,15.75,16.428,7.2126,15.124,5.8928,24.01,16.534,0.54786,14.102,14.298,14.166,19.721,8.1864,27.174,10.938,3.2439,12.644,14.489,19.107,14.012,33.846,23.416,3.1114,7.7557,19.825,10.954,3
